ds,y,hour,dayofweek,month,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24
2011-01-26 03:00:00,0.0,3,2,1,0,0.0,0.0,0.0,917.6681666666664
2011-01-26 04:00:00,0.0,4,2,1,0,0.0,0.0,0.0,917.6681666666664
2011-01-26 05:00:00,0.0,5,2,1,0,0.0,0.0,0.0,917.6681666666664
2011-01-26 06:00:00,0.0,6,2,1,0,0.0,0.0,0.0,917.6681666666664
2011-01-26 07:00:00,0.0,7,2,1,0,0.0,0.0,0.0,917.6681666666664
2011-01-26 08:00:00,326.4,8,2,1,0,0.0,1002.69,63.0,917.6681666666664
2011-01-26 09:00:00,1315.3500000000001,9,2,1,0,326.4,1226.01,3657.95,889.4894166666664
2011-01-26 10:00:00,1967.18,10,2,1,0,1315.3500000000001,2840.99,1305.6000000000001,893.2119166666663
2011-01-26 11:00:00,2680.74,11,2,1,0,1967.18,3591.86,2690.9900000000002,856.8031666666665
2011-01-26 12:00:00,3925.56,12,2,1,0,2680.74,4243.85,4991.065999999994,818.8398333333331
2011-01-26 13:00:00,3456.48,13,2,1,0,3925.56,4991.065999999994,689.9399999999999,805.5777499999998
2011-01-26 14:00:00,1911.2,14,2,1,0,3456.48,2759.1,1686.0,741.6366666666667
2011-01-26 15:00:00,805.4300000000001,15,2,1,0,1911.2,914.6899999999999,616.45,706.3075
2011-01-26 16:00:00,511.69,16,2,1,0,805.4300000000001,453.78000000000003,1339.38,701.755
2011-01-26 17:00:00,590.79,17,2,1,0,511.69,0.0,502.31,704.1679166666667
2011-01-26 18:00:00,0.0,18,2,1,0,590.79,0.0,0.0,728.7841666666667
2011-01-26 19:00:00,0.0,19,2,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-26 20:00:00,0.0,20,2,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-26 21:00:00,0.0,21,2,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-26 22:00:00,0.0,22,2,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-26 23:00:00,0.0,23,2,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 00:00:00,0.0,0,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 01:00:00,0.0,1,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 02:00:00,0.0,2,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 03:00:00,0.0,3,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 04:00:00,0.0,4,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 05:00:00,0.0,5,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 06:00:00,0.0,6,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 07:00:00,0.0,7,3,1,0,0.0,0.0,0.0,728.7841666666667
2011-01-27 08:00:00,490.88,8,3,1,0,0.0,326.4,0.0,728.7841666666667
2011-01-27 09:00:00,1412.28,9,3,1,0,490.88,1315.3500000000001,534.5600000000001,735.6374999999999
2011-01-27 10:00:00,4385.4,10,3,1,0,1412.28,1967.18,2698.63,739.67625
2011-01-27 11:00:00,2068.59,11,3,1,0,4385.4,2680.74,505.09000000000003,840.4354166666666
2011-01-27 12:00:00,2535.05,12,3,1,0,2068.59,3925.56,4728.09,814.9291666666667
2011-01-27 13:00:00,3783.05,13,3,1,0,2535.05,3456.48,879.8,756.9912499999999
2011-01-27 14:00:00,1631.22,14,3,1,0,3783.05,1911.2,2886.56,770.5983333333334
2011-01-27 15:00:00,3815.55,15,3,1,0,1631.22,805.4300000000001,2747.56,758.9324999999999
2011-01-27 16:00:00,1505.07,16,3,1,0,3815.55,511.69,42.2,884.3541666666666
2011-01-27 17:00:00,101.05,17,3,1,0,1505.07,590.79,0.0,925.745
2011-01-27 18:00:00,247.54,18,3,1,0,101.05,0.0,0.0,905.3391666666666
2011-01-27 19:00:00,181.35,19,3,1,0,247.54,0.0,222.24,915.6533333333333
2011-01-27 20:00:00,0.0,20,3,1,0,181.35,0.0,0.0,923.2095833333333
2011-01-27 21:00:00,0.0,21,3,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-27 22:00:00,0.0,22,3,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-27 23:00:00,0.0,23,3,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 00:00:00,0.0,0,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 01:00:00,0.0,1,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 02:00:00,0.0,2,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 03:00:00,0.0,3,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 04:00:00,0.0,4,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 05:00:00,0.0,5,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 06:00:00,0.0,6,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 07:00:00,0.0,7,4,1,0,0.0,0.0,0.0,923.2095833333333
2011-01-28 08:00:00,0.0,8,4,1,0,0.0,490.88,0.0,923.2095833333333
2011-01-28 09:00:00,1349.45,9,4,1,0,0.0,1412.28,778.71,902.7562499999999
2011-01-28 10:00:00,4900.12,10,4,1,0,1349.45,4385.4,304.02,900.1383333333333
2011-01-28 11:00:00,940.62,11,4,1,0,4900.12,2068.59,4991.065999999994,921.5849999999999
2011-01-28 12:00:00,4693.2,12,4,1,0,940.62,2535.05,802.62,874.5862499999998
2011-01-28 13:00:00,1935.43,13,4,1,0,4693.2,3783.05,4991.065999999994,964.5091666666666
2011-01-28 14:00:00,1348.28,14,4,1,0,1935.43,1631.22,683.22,887.525
2011-01-28 15:00:00,1826.7,15,4,1,0,1348.28,3815.55,2153.0099999999998,875.7358333333332
2011-01-28 16:00:00,279.7,16,4,1,0,1826.7,1505.07,0.0,792.8670833333332
2011-01-28 17:00:00,0.0,17,4,1,0,279.7,101.05,101.85,741.81
2011-01-28 18:00:00,0.0,18,4,1,0,0.0,247.54,0.0,737.5995833333333
2011-01-28 19:00:00,0.0,19,4,1,0,0.0,181.35,0.0,727.2854166666666
2011-01-28 20:00:00,0.0,20,4,1,0,0.0,0.0,0.0,719.7291666666666
2011-01-28 21:00:00,0.0,21,4,1,0,0.0,0.0,0.0,719.7291666666666
2011-01-28 22:00:00,0.0,22,4,1,0,0.0,0.0,0.0,719.7291666666666
2011-01-28 23:00:00,0.0,23,4,1,0,0.0,0.0,0.0,719.7291666666666
2011-01-29 00:00:00,0.0,0,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 01:00:00,0.0,1,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 02:00:00,0.0,2,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 03:00:00,0.0,3,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 04:00:00,0.0,4,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 05:00:00,0.0,5,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 06:00:00,0.0,6,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 07:00:00,0.0,7,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 08:00:00,0.0,8,5,1,1,0.0,0.0,0.0,719.7291666666666
2011-01-29 09:00:00,0.0,9,5,1,1,0.0,1349.45,0.0,719.7291666666666
2011-01-29 10:00:00,0.0,10,5,1,1,0.0,4900.12,0.0,663.5020833333333
2011-01-29 11:00:00,0.0,11,5,1,1,0.0,940.62,0.0,459.3304166666666
2011-01-29 12:00:00,0.0,12,5,1,1,0.0,4693.2,0.0,420.13791666666657
2011-01-29 13:00:00,0.0,13,5,1,1,0.0,1935.43,0.0,224.5879166666666
2011-01-29 14:00:00,0.0,14,5,1,1,0.0,1348.28,0.0,143.9449999999999
2011-01-29 15:00:00,0.0,15,5,1,1,0.0,1826.7,0.0,87.7666666666666
2011-01-29 16:00:00,0.0,16,5,1,1,0.0,279.7,0.0,11.65416666666659
2011-01-29 17:00:00,0.0,17,5,1,1,0.0,0.0,0.0,0.0
2011-01-29 18:00:00,0.0,18,5,1,1,0.0,0.0,0.0,0.0
2011-01-29 19:00:00,0.0,19,5,1,1,0.0,0.0,0.0,0.0
2011-01-29 20:00:00,0.0,20,5,1,1,0.0,0.0,0.0,0.0
2011-01-29 21:00:00,0.0,21,5,1,1,0.0,0.0,0.0,0.0
2011-01-29 22:00:00,0.0,22,5,1,1,0.0,0.0,0.0,0.0
2011-01-29 23:00:00,0.0,23,5,1,1,0.0,0.0,0.0,0.0
2011-01-30 00:00:00,0.0,0,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 01:00:00,0.0,1,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 02:00:00,0.0,2,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 03:00:00,0.0,3,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 04:00:00,0.0,4,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 05:00:00,0.0,5,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 06:00:00,0.0,6,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 07:00:00,0.0,7,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 08:00:00,0.0,8,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 09:00:00,0.0,9,6,1,1,0.0,0.0,0.0,0.0
2011-01-30 10:00:00,872.58,10,6,1,1,0.0,0.0,1556.7,0.0
2011-01-30 11:00:00,626.28,11,6,1,1,872.58,0.0,540.29,36.35749999999992
2011-01-30 12:00:00,764.94,12,6,1,1,626.28,0.0,1928.0,62.45249999999993
2011-01-30 13:00:00,844.85,13,6,1,1,764.94,0.0,1335.13,94.32499999999993
2011-01-30 14:00:00,1803.57,14,6,1,1,844.85,0.0,905.82,129.52708333333325
2011-01-30 15:00:00,1703.53,15,6,1,1,1803.57,0.0,1493.04,204.67583333333326
2011-01-30 16:00:00,0.0,16,6,1,1,1703.53,0.0,2641.27,275.65624999999994
2011-01-30 17:00:00,0.0,17,6,1,1,0.0,0.0,0.0,275.65624999999994
2011-01-30 18:00:00,0.0,18,6,1,1,0.0,0.0,0.0,275.65624999999994
2011-01-30 19:00:00,0.0,19,6,1,1,0.0,0.0,0.0,275.65624999999994
2011-01-30 20:00:00,0.0,20,6,1,1,0.0,0.0,0.0,275.65624999999994
2011-01-30 21:00:00,0.0,21,6,1,1,0.0,0.0,0.0,275.65624999999994
2011-01-30 22:00:00,0.0,22,6,1,1,0.0,0.0,0.0,275.65624999999994
2011-01-30 23:00:00,0.0,23,6,1,1,0.0,0.0,0.0,275.65624999999994
2011-01-31 00:00:00,0.0,0,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 01:00:00,0.0,1,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 02:00:00,0.0,2,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 03:00:00,0.0,3,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 04:00:00,0.0,4,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 05:00:00,0.0,5,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 06:00:00,0.0,6,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 07:00:00,0.0,7,0,1,0,0.0,0.0,0.0,275.65624999999994
2011-01-31 08:00:00,343.55,8,0,1,0,0.0,0.0,165.0,275.65624999999994
2011-01-31 09:00:00,4991.065999999994,9,0,1,0,343.55,0.0,1029.55,289.97083333333325
2011-01-31 10:00:00,1195.67,10,0,1,0,4991.065999999994,872.58,3255.2799999999997,497.9319166666664
2011-01-31 11:00:00,1657.81,11,0,1,0,1195.67,626.28,4639.79,511.3939999999997
2011-01-31 12:00:00,3339.54,12,0,1,0,1657.81,764.94,1463.96,554.3744166666663
2011-01-31 13:00:00,3207.94,13,0,1,0,3339.54,844.85,4298.09,661.6494166666664
2011-01-31 14:00:00,1584.1599999999999,14,0,1,0,3207.94,1803.57,1231.7,760.1114999999996
2011-01-31 15:00:00,1920.93,15,0,1,0,1584.1599999999999,1703.53,1065.1399999999999,750.9694166666663
2011-01-31 16:00:00,537.5500000000001,16,0,1,0,1920.93,0.0,483.86,760.0277499999997
2011-01-31 17:00:00,0.0,17,0,1,0,537.5500000000001,0.0,0.0,782.4256666666664
2011-01-31 18:00:00,0.0,18,0,1,0,0.0,0.0,0.0,782.4256666666664
2011-01-31 19:00:00,0.0,19,0,1,0,0.0,0.0,0.0,782.4256666666664
2011-01-31 20:00:00,0.0,20,0,1,0,0.0,0.0,0.0,782.4256666666664
2011-01-31 21:00:00,0.0,21,0,1,0,0.0,0.0,0.0,782.4256666666664
2011-01-31 22:00:00,0.0,22,0,1,0,0.0,0.0,0.0,782.4256666666664
2011-01-31 23:00:00,0.0,23,0,1,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 00:00:00,0.0,0,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 01:00:00,0.0,1,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 02:00:00,0.0,2,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 03:00:00,0.0,3,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 04:00:00,0.0,4,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 05:00:00,0.0,5,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 06:00:00,0.0,6,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 07:00:00,0.0,7,1,2,0,0.0,0.0,0.0,782.4256666666664
2011-02-01 08:00:00,1110.67,8,1,2,0,0.0,343.55,1002.69,782.4256666666664
2011-02-01 09:00:00,1342.57,9,1,2,0,1110.67,4991.065999999994,1226.01,814.3889999999997
2011-02-01 10:00:00,4991.065999999994,10,1,2,0,1342.57,1195.67,2840.99,662.3683333333332
2011-02-01 11:00:00,2727.26,11,1,2,0,4991.065999999994,1657.81,3591.86,820.5098333333331
2011-02-01 12:00:00,2316.14,12,1,2,0,2727.26,3339.54,4243.85,865.0702499999996
2011-02-01 13:00:00,4991.065999999994,13,1,2,0,2316.14,3207.94,4991.065999999994,822.428583333333
2011-02-01 14:00:00,1520.6,14,1,2,0,4991.065999999994,1584.1599999999999,2759.1,896.7254999999994
2011-02-01 15:00:00,2118.28,15,1,2,0,1520.6,1920.93,914.6899999999999,894.077166666666
2011-02-01 16:00:00,1070.2,16,1,2,0,2118.28,537.5500000000001,453.78000000000003,902.3000833333327
2011-02-01 17:00:00,0.0,17,1,2,0,1070.2,0.0,0.0,924.4938333333329
2011-02-01 18:00:00,0.0,18,1,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-01 19:00:00,0.0,19,1,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-01 20:00:00,0.0,20,1,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-01 21:00:00,0.0,21,1,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-01 22:00:00,0.0,22,1,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-01 23:00:00,0.0,23,1,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 00:00:00,0.0,0,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 01:00:00,0.0,1,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 02:00:00,0.0,2,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 03:00:00,0.0,3,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 04:00:00,0.0,4,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 05:00:00,0.0,5,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 06:00:00,0.0,6,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 07:00:00,1042.5,7,2,2,0,0.0,0.0,0.0,924.4938333333329
2011-02-02 08:00:00,0.0,8,2,2,0,1042.5,1110.67,326.4,967.9313333333329
2011-02-02 09:00:00,1074.53,9,2,2,0,0.0,1342.57,1315.3500000000001,921.6534166666662
2011-02-02 10:00:00,4218.85,10,2,2,0,1074.53,4991.065999999994,1967.18,910.4850833333329
2011-02-02 11:00:00,1479.79,11,2,2,0,4218.85,2727.26,2680.74,878.3094166666664
2011-02-02 12:00:00,2555.08,12,2,2,0,1479.79,2316.14,3925.56,826.3314999999997
2011-02-02 13:00:00,1866.43,13,2,2,0,2555.08,4991.065999999994,3456.48,836.2873333333331
2011-02-02 14:00:00,2064.38,14,2,2,0,1866.43,1520.6,1911.2,706.0941666666666
2011-02-02 15:00:00,1320.9,15,2,2,0,2064.38,2118.28,805.4300000000001,728.7516666666667
2011-02-02 16:00:00,444.85,16,2,2,0,1320.9,1070.2,511.69,695.5275
2011-02-02 17:00:00,1077.92,17,2,2,0,444.85,0.0,590.79,669.4712499999999
2011-02-02 18:00:00,0.0,18,2,2,0,1077.92,0.0,0.0,714.3845833333334
2011-02-02 19:00:00,0.0,19,2,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-02 20:00:00,0.0,20,2,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-02 21:00:00,0.0,21,2,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-02 22:00:00,0.0,22,2,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-02 23:00:00,0.0,23,2,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 00:00:00,0.0,0,3,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 01:00:00,0.0,1,3,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 02:00:00,0.0,2,3,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 03:00:00,0.0,3,3,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 04:00:00,0.0,4,3,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 05:00:00,0.0,5,3,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 06:00:00,0.0,6,3,2,0,0.0,0.0,0.0,714.3845833333334
2011-02-03 07:00:00,0.0,7,3,2,0,0.0,1042.5,0.0,714.3845833333334
2011-02-03 08:00:00,308.55,8,3,2,0,0.0,0.0,490.88,670.9470833333334
2011-02-03 09:00:00,2622.91,9,3,2,0,308.55,1074.53,1412.28,683.8033333333333
2011-02-03 10:00:00,3017.93,10,3,2,0,2622.91,4218.85,4385.4,748.3191666666667
2011-02-03 11:00:00,931.4399999999999,11,3,2,0,3017.93,1479.79,2068.59,698.2808333333332
2011-02-03 12:00:00,4991.065999999994,12,3,2,0,931.4399999999999,2555.08,2535.05,675.4329166666665
2011-02-03 13:00:00,3621.51,13,3,2,0,4991.065999999994,1866.43,3783.05,776.9323333333331
2011-02-03 14:00:00,1695.76,14,3,2,0,3621.51,2064.38,1631.22,850.0606666666663
2011-02-03 15:00:00,697.2,15,3,2,0,1695.76,1320.9,3815.55,834.7014999999998
2011-02-03 16:00:00,0.0,16,3,2,0,697.2,444.85,1505.07,808.7139999999996
2011-02-03 17:00:00,475.37,17,3,2,0,0.0,1077.92,101.05,790.178583333333
2011-02-03 18:00:00,459.36,18,3,2,0,475.37,0.0,247.54,765.0723333333331
2011-02-03 19:00:00,304.0,19,3,2,0,459.36,0.0,181.35,784.212333333333
2011-02-03 20:00:00,0.0,20,3,2,0,304.0,0.0,0.0,796.8789999999998
2011-02-03 21:00:00,0.0,21,3,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-03 22:00:00,0.0,22,3,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-03 23:00:00,0.0,23,3,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 00:00:00,0.0,0,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 01:00:00,0.0,1,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 02:00:00,0.0,2,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 03:00:00,0.0,3,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 04:00:00,0.0,4,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 05:00:00,0.0,5,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 06:00:00,0.0,6,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 07:00:00,0.0,7,4,2,0,0.0,0.0,0.0,796.8789999999998
2011-02-04 08:00:00,2056.61,8,4,2,0,0.0,308.55,0.0,796.8789999999998
2011-02-04 09:00:00,1343.67,9,4,2,0,2056.61,2622.91,1349.45,869.7148333333331
2011-02-04 10:00:00,968.5,10,4,2,0,1343.67,3017.93,4900.12,816.4131666666664
2011-02-04 11:00:00,4870.24,11,4,2,0,968.5,931.4399999999999,940.62,731.0202499999997
2011-02-04 12:00:00,2159.15,12,4,2,0,4870.24,4991.065999999994,4693.2,895.1369166666664
2011-02-04 13:00:00,1990.27,13,4,2,0,2159.15,3621.51,1935.43,777.1404166666666
2011-02-04 14:00:00,3734.3,14,4,2,0,1990.27,1695.76,1348.28,709.1720833333333
2011-02-04 15:00:00,736.54,15,4,2,0,3734.3,697.2,1826.7,794.1112499999999
2011-02-04 16:00:00,255.03,16,4,2,0,736.54,0.0,279.7,795.7504166666666
2011-02-04 17:00:00,0.0,17,4,2,0,255.03,475.37,0.0,806.3766666666666
2011-02-04 18:00:00,0.0,18,4,2,0,0.0,459.36,0.0,786.5695833333333
2011-02-04 19:00:00,0.0,19,4,2,0,0.0,304.0,0.0,767.4295833333332
2011-02-04 20:00:00,0.0,20,4,2,0,0.0,0.0,0.0,754.7629166666666
2011-02-04 21:00:00,0.0,21,4,2,0,0.0,0.0,0.0,754.7629166666666
2011-02-04 22:00:00,0.0,22,4,2,0,0.0,0.0,0.0,754.7629166666666
2011-02-04 23:00:00,0.0,23,4,2,0,0.0,0.0,0.0,754.7629166666666
2011-02-05 00:00:00,0.0,0,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 01:00:00,0.0,1,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 02:00:00,0.0,2,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 03:00:00,0.0,3,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 04:00:00,0.0,4,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 05:00:00,0.0,5,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 06:00:00,0.0,6,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 07:00:00,0.0,7,5,2,1,0.0,0.0,0.0,754.7629166666666
2011-02-05 08:00:00,0.0,8,5,2,1,0.0,2056.61,0.0,754.7629166666666
2011-02-05 09:00:00,0.0,9,5,2,1,0.0,1343.67,0.0,669.0708333333333
2011-02-05 10:00:00,0.0,10,5,2,1,0.0,968.5,0.0,613.0845833333333
2011-02-05 11:00:00,0.0,11,5,2,1,0.0,4870.24,0.0,572.7304166666667
2011-02-05 12:00:00,0.0,12,5,2,1,0.0,2159.15,0.0,369.80375
2011-02-05 13:00:00,0.0,13,5,2,1,0.0,1990.27,0.0,279.8391666666666
2011-02-05 14:00:00,0.0,14,5,2,1,0.0,3734.3,0.0,196.9112499999999
2011-02-05 15:00:00,0.0,15,5,2,1,0.0,736.54,0.0,41.315416666666586
2011-02-05 16:00:00,0.0,16,5,2,1,0.0,255.03,0.0,10.626249999999924
2011-02-05 17:00:00,0.0,17,5,2,1,0.0,0.0,0.0,0.0
2011-02-05 18:00:00,0.0,18,5,2,1,0.0,0.0,0.0,0.0
2011-02-05 19:00:00,0.0,19,5,2,1,0.0,0.0,0.0,0.0
2011-02-05 20:00:00,0.0,20,5,2,1,0.0,0.0,0.0,0.0
2011-02-05 21:00:00,0.0,21,5,2,1,0.0,0.0,0.0,0.0
2011-02-05 22:00:00,0.0,22,5,2,1,0.0,0.0,0.0,0.0
2011-02-05 23:00:00,0.0,23,5,2,1,0.0,0.0,0.0,0.0
2011-02-06 00:00:00,0.0,0,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 01:00:00,0.0,1,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 02:00:00,0.0,2,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 03:00:00,0.0,3,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 04:00:00,0.0,4,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 05:00:00,0.0,5,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 06:00:00,0.0,6,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 07:00:00,0.0,7,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 08:00:00,0.0,8,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 09:00:00,0.0,9,6,2,1,0.0,0.0,0.0,0.0
2011-02-06 10:00:00,0.0,10,6,2,1,0.0,0.0,872.58,0.0
2011-02-06 11:00:00,585.93,11,6,2,1,0.0,0.0,626.28,0.0
2011-02-06 12:00:00,287.9,12,6,2,1,585.93,0.0,764.94,24.413749999999922
2011-02-06 13:00:00,974.62,13,6,2,1,287.9,0.0,844.85,36.40958333333325
2011-02-06 14:00:00,1406.32,14,6,2,1,974.62,0.0,1803.57,77.01874999999991
2011-02-06 15:00:00,94.27,15,6,2,1,1406.32,0.0,1703.53,135.6154166666666
2011-02-06 16:00:00,108.07,16,6,2,1,94.27,0.0,0.0,139.54333333333327
2011-02-06 17:00:00,0.0,17,6,2,1,108.07,0.0,0.0,144.04624999999993
2011-02-06 18:00:00,0.0,18,6,2,1,0.0,0.0,0.0,144.04624999999993
2011-02-06 19:00:00,0.0,19,6,2,1,0.0,0.0,0.0,144.04624999999993
2011-02-06 20:00:00,0.0,20,6,2,1,0.0,0.0,0.0,144.04624999999993
2011-02-06 21:00:00,0.0,21,6,2,1,0.0,0.0,0.0,144.04624999999993
2011-02-06 22:00:00,0.0,22,6,2,1,0.0,0.0,0.0,144.04624999999993
2011-02-06 23:00:00,0.0,23,6,2,1,0.0,0.0,0.0,144.04624999999993
2011-02-07 00:00:00,0.0,0,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 01:00:00,0.0,1,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 02:00:00,0.0,2,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 03:00:00,0.0,3,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 04:00:00,0.0,4,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 05:00:00,0.0,5,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 06:00:00,0.0,6,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 07:00:00,0.0,7,0,2,0,0.0,0.0,0.0,144.04624999999993
2011-02-07 08:00:00,0.0,8,0,2,0,0.0,0.0,343.55,144.04624999999993
2011-02-07 09:00:00,1587.05,9,0,2,0,0.0,0.0,4991.065999999994,144.04624999999993
2011-02-07 10:00:00,947.14,10,0,2,0,1587.05,0.0,1195.67,210.17333333333326
2011-02-07 11:00:00,3010.81,11,0,2,0,947.14,585.93,1657.81,249.63749999999993
2011-02-07 12:00:00,1275.85,12,0,2,0,3010.81,287.9,3339.54,350.6741666666665
2011-02-07 13:00:00,1721.36,13,0,2,0,1275.85,974.62,3207.94,391.8387499999999
2011-02-07 14:00:00,3029.32,14,0,2,0,1721.36,1406.32,1584.1599999999999,422.95291666666657
2011-02-07 15:00:00,4991.065999999994,15,0,2,0,3029.32,94.27,1920.93,490.57791666666657
2011-02-07 16:00:00,307.23,16,0,2,0,4991.065999999994,108.07,537.5500000000001,694.6110833333329
2011-02-07 17:00:00,0.0,17,0,2,0,307.23,0.0,0.0,702.9094166666663
2011-02-07 18:00:00,0.0,18,0,2,0,0.0,0.0,0.0,702.9094166666663
